"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-2.0182e-05,0.037287,0,-0.00025104,-0.00044807,0,-0.00044807,0.0011472,0,0,0,0,1.0233,-3.4467,0,-3.4467,11.779,0,0,0,2.9543,5.8043,10.337,0
-8.5487e-05,0.037313,0,-0.00027318,-0.00057403,0,-0.00057403,0.0012722,0,0,0,0,1.1921,-4.4156,0,-4.4156,13.08,0,0,0,3.2935,5.7911,10.374,0
-0.00016607,0.037329,0,-0.00018282,-0.00041009,0,-0.00041009,0.00093774,0,0,0,0,1.0824,-3.1545,0,-3.1545,9.7021,0,0,0,2.4888,5.7774,10.412,0
-0.00026342,0.037335,0,-0.00020674,-0.00057736,0,-0.00057736,0.001129,0,0,0,0,1.4501,-4.4412,0,-4.4412,11.725,0,0,0,3.0404,5.7631,10.449,0
-0.00037879,0.037327,0,-8.116e-05,-0.00036271,0,-0.00036271,0.00069786,0,0,0,0,1.4088,-2.7901,0,-2.7901,7.4013,0,0,0,2.0331,5.7483,10.486,0
-0.00051174,0.037308,0,-8.116e-05,-0.00036271,0,-0.00036271,0.00069786,0,0,0,0,1.4088,-2.7901,0,-2.7901,7.4013,0,0,0,2.0331,5.7329,10.523,0
-0.00066542,0.037277,0,-2.4506e-05,-0.0003439,0,-0.0003439,0.00058487,0,0,0,0,1.6589,-2.6454,0,-2.6454,6.3464,0,0,0,1.8474,5.717,10.56,0
-0.00083897,0.037231,0,-2.4506e-05,-0.0003439,0,-0.0003439,0.00058487,0,0,0,0,1.6589,-2.6454,0,-2.6454,6.3464,0,0,0,1.8474,5.7006,10.596,0
-0.0010345,0.037175,0,-1.7975e-05,-0.00042871,0,-0.00042871,0.00063405,0,0,0,0,1.8927,-3.2978,0,-3.2978,6.9083,0,0,0,2.031,5.6836,10.632,0
-0.0012519,0.037106,0,7.2083e-06,-0.00050074,0,-0.00050074,0.00063573,0,0,0,0,2.175,-3.8519,0,-3.8519,7.0099,0,0,0,2.1196,5.666,10.668,0
-0.00149,0.037025,0,7.2083e-06,-0.00050074,0,-0.00050074,0.00063573,0,0,0,0,2.175,-3.8519,0,-3.8519,7.0099,0,0,0,2.1196,5.6478,10.704,0
-0.0017491,0.03693,0,7.8535e-05,-0.00062769,0,-0.00062769,0.00068832,0,0,0,0,3.1322,-4.8284,0,-4.8284,7.8229,0,0,0,2.5281,5.6291,10.739,0
-0.0020293,0.036823,0,7.8535e-05,-0.00062769,0,-0.00062769,0.00068832,0,0,0,0,3.1322,-4.8284,0,-4.8284,7.8229,0,0,0,2.5281,5.6098,10.774,0
-0.0023301,0.036704,0,0.00011962,-0.00071593,0,-0.00071593,0.00074087,0,0,0,0,3.757,-5.5072,0,-5.5072,8.5358,0,0,0,2.8368,5.5899,10.808,0
-0.0026509,0.036574,0,0.00018808,-0.0011248,0,-0.0011248,0.00107,0,0,0,0,5.5944,-8.652,0,-8.652,12.379,0,0,0,4.1477,5.5694,10.843,0
-0.0029903,0.036433,0,0.00027854,-0.0010432,0,-0.0010432,0.00093985,0,0,0,0,6.1592,-8.0247,0,-8.0247,11.246,0,0,0,4.0167,5.5483,10.876,0
