"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
-0.011769,0.025576,0,0.011772,-0.0026637,0,-0.0026637,-0.003078,0,0,0,0,119.22,-20.49,0,-20.49,4.9855,0,0,0,28.662,3.8942,11.921,0
-0.012607,0.026054,0,0.012258,-0.0025015,0,-0.0025015,-0.0033099,0,0,0,0,123.79,-19.243,0,-19.243,4.0374,0,0,0,29.498,3.8205,11.935,0
-0.013467,0.02662,0,0.012258,-0.0025015,0,-0.0025015,-0.0033099,0,0,0,0,123.79,-19.243,0,-19.243,4.0374,0,0,0,29.498,3.7466,11.947,0
-0.014342,0.027281,0,0.012592,-0.0023266,0,-0.0023266,-0.0034479,0,0,0,0,127.01,-17.897,0,-17.897,3.6246,0,0,0,30.147,3.6724,11.957,0
-0.01523,0.028039,0,0.013112,-0.0019437,0,-0.0019437,-0.0036761,0,0,0,0,131.97,-14.952,0,-14.952,2.8309,0,0,0,31.109,3.5981,11.967,0
-0.016131,0.028897,0,0.013112,-0.0019437,0,-0.0019437,-0.0036761,0,0,0,0,131.97,-14.952,0,-14.952,2.8309,0,0,0,31.109,3.5236,11.975,0
-0.017047,0.029859,0,0.013421,-0.001547,0,-0.001547,-0.0038564,0,0,0,0,134.77,-11.9,0,-11.9,1.8659,0,0,0,31.531,3.449,11.982,0
-0.017971,0.030925,0,0.013549,-0.0013773,0,-0.0013773,-0.0039462,0,0,0,0,135.88,-10.595,0,-10.595,1.3034,0,0,0,31.658,3.3743,11.988,0
-0.018909,0.032098,0,0.012116,-0.0011327,0,-0.0011327,-0.0035329,0,0,0,0,121.5,-8.713,0,-8.713,1.1203,0,0,0,28.296,3.2995,11.992,0
-0.019851,0.033378,0,0.013494,-0.00097612,0,-0.00097612,-0.0040132,0,0,0,0,135.06,-7.5086,0,-7.5086,0.3868,0,0,0,31.257,3.2247,11.996,0
-0.020802,0.034765,0,0.013494,-0.00097612,0,-0.00097612,-0.0040132,0,0,0,0,135.06,-7.5086,0,-7.5086,0.3868,0,0,0,31.257,3.1498,11.998,0
-0.021745,0.036256,0,0.013192,-0.00066178,0,-0.00066178,-0.0040247,0,0,0,0,131.7,-5.0906,0,-5.0906,-0.7387,0,0,0,30.221,3.0749,12,0
-0.00023522,0.021711,0,-0.00072897,1.1758e-07,0,1.1758e-07,0.0023691,0,0,0,0,-0.20059,0.00090449,0,0.00090449,23.63,0,0,0,5.4069,6.325,8.4002,0
-0.00023237,0.021937,0,-0.00072898,1.0326e-07,0,1.0326e-07,0.0023691,0,0,0,0,-0.20058,0.00079428,0,0.00079428,23.631,0,0,0,5.407,6.325,8.4958,0
-0.00022969,0.022155,0,-0.00072898,8.0779e-08,0,8.0779e-08,0.0023691,0,0,0,0,-0.20055,0.00062138,0,0.00062138,23.631,0,0,0,5.407,6.325,8.5879,0
-0.00022717,0.022365,0,-0.00072893,7.584e-08,0,7.584e-08,0.0023691,0,0,0,0,-0.20012,0.00058338,0,0.00058338,23.631,0,0,0,5.407,6.325,8.6766,0
-0.00022474,0.022567,0,-0.00072822,1.2213e-06,0,1.2213e-06,0.0023697,0,0,0,0,-0.19013,0.0093944,0,0.0093944,23.64,0,0,0,5.4116,6.325,8.7621,0
-0.00022231,0.022762,0,-0.00072822,1.2213e-06,0,1.2213e-06,0.0023697,0,0,0,0,-0.19013,0.0093944,0,0.0093944,23.64,0,0,0,5.4116,6.325,8.8444,0
-0.00021971,0.02295,0,-0.00072617,1.229e-05,0,1.229e-05,0.0023834,0,0,0,0,-0.12254,0.094539,0,0.094539,23.797,0,0,0,5.4634,6.325,8.9236,0
-0.00012889,0.021481,0,-0.00072856,1.5153e-07,0,1.5153e-07,0.002368,0,0,0,0,-0.19969,0.0011656,0,0.0011656,23.62,0,0,0,5.4046,6.175,8.301,0
-0.00012586,0.021715,0,-0.00072857,1.504e-07,0,1.504e-07,0.002368,0,0,0,0,-0.19979,0.0011569,0,0.0011569,23.62,0,0,0,5.4046,6.175,8.4002,0
-0.00012301,0.021942,0,-0.00072859,1.4278e-07,0,1.4278e-07,0.002368,0,0,0,0,-0.19994,0.0010983,0,0.0010983,23.62,0,0,0,5.4046,6.175,8.4958,0
-0.00012033,0.022159,0,-0.00072862,1.3183e-07,0,1.3183e-07,0.002368,0,0,0,0,-0.2001,0.0010141,0,0.0010141,23.62,0,0,0,5.4047,6.175,8.5879,0
-0.00011782,0.022369,0,-0.0007286,1.2969e-07,0,1.2969e-07,0.002368,0,0,0,0,-0.19981,0.00099763,0,0.00099763,23.62,0,0,0,5.4048,6.175,8.6766,0
-0.00011545,0.022571,0,-0.00072832,2.2108e-07,0,2.2108e-07,0.0023679,0,0,0,0,-0.19743,0.0017006,0,0.0017006,23.619,0,0,0,5.4051,6.175,8.7621,0
-0.0001132,0.022766,0,-0.00072398,2.2095e-06,0,2.2095e-06,0.0023638,0,0,0,0,-0.16318,0.016996,0,0.016996,23.589,0,0,0,5.4059,6.175,8.8444,0
-0.00011106,0.022953,0,-0.00072398,2.2095e-06,0,2.2095e-06,0.0023638,0,0,0,0,-0.16318,0.016996,0,0.016996,23.589,0,0,0,5.4059,6.175,8.9236,0
-9.3089e-05,0.022954,0,-0.00072384,-1.8349e-06,0,-1.8349e-06,0.0023635,0,0,0,0,-0.16269,-0.014115,0,-0.014115,23.586,0,0,0,5.4053,6.15,8.9236,0
-9.5081e-05,0.022766,0,-0.00072384,-1.8349e-06,0,-1.8349e-06,0.0023635,0,0,0,0,-0.16269,-0.014115,0,-0.014115,23.586,0,0,0,5.4053,6.15,8.8444,0
-9.7255e-05,0.022572,0,-0.00072829,1.0975e-07,0,1.0975e-07,0.0023677,0,0,0,0,-0.1976,0.00084422,0,0.00084422,23.618,0,0,0,5.4046,6.15,8.7621,0
-9.9601e-05,0.02237,0,-0.00072857,1.9286e-07,0,1.9286e-07,0.0023679,0,0,0,0,-0.20016,0.0014836,0,0.0014836,23.618,0,0,0,5.4042,6.15,8.6766,0
-0.00010211,0.02216,0,-0.00072861,1.8393e-07,0,1.8393e-07,0.0023678,0,0,0,0,-0.20059,0.0014149,0,0.0014149,23.618,0,0,0,5.4041,6.15,8.5879,0
-0.00010479,0.021942,0,-0.0007286,1.6523e-07,0,1.6523e-07,0.0023678,0,0,0,0,-0.20059,0.001271,0,0.001271,23.618,0,0,0,5.404,6.15,8.4958,0
-0.00010764,0.021716,0,-0.00072859,1.5741e-07,0,1.5741e-07,0.0023678,0,0,0,0,-0.20059,0.0012108,0,0.0012108,23.618,0,0,0,5.404,6.15,8.4002,0
-0.00011067,0.021481,0,-0.0007286,1.5346e-07,0,1.5346e-07,0.0023678,0,0,0,0,-0.20063,0.0011804,0,0.0011804,23.618,0,0,0,5.404,6.15,8.301,0
