"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8","Points:0","Points:1","Points:2"
0.0028478,0.031344,0,0.0013136,-0.0016264,0,-0.0016264,0.00055267,0,0,0,0,16.257,-12.511,0,-12.511,10.404,0,0,0,6.1525,5.141,11.352,0
0.0025839,0.031251,0,0.0017491,-0.0019574,0,-0.0019574,0.000497,0,0,0,0,20.859,-15.057,0,-15.057,11.228,0,0,0,7.4047,5.1031,11.384,0
0.0023092,0.031161,0,0.0020136,-0.0021274,0,-0.0021274,0.00047799,0,0,0,0,23.703,-16.364,0,-16.364,11.891,0,0,0,8.2139,5.0645,11.415,0
0.0020257,0.031077,0,0.0020136,-0.0021274,0,-0.0021274,0.00047799,0,0,0,0,23.703,-16.364,0,-16.364,11.891,0,0,0,8.2139,5.0251,11.445,0
0.0017343,0.031,0,0.0023015,-0.0022843,0,-0.0022843,0.00042957,0,0,0,0,26.707,-17.571,0,-17.571,12.308,0,0,0,9.0035,4.9851,11.475,0
0.0014337,0.030932,0,0.0026222,-0.0024469,0,-0.0024469,0.00036309,0,0,0,0,30.012,-18.822,0,-18.822,12.635,0,0,0,9.8416,4.9445,11.503,0
0.0011242,0.030874,0,0.0029658,-0.0026034,0,-0.0026034,0.00028507,0,0,0,0,33.531,-20.026,0,-20.026,12.91,0,0,0,10.717,4.9032,11.531,0
0.00080527,0.030827,0,0.0036986,-0.0028946,0,-0.0028946,6.7515e-05,0,0,0,0,40.866,-22.266,0,-22.266,12.935,0,0,0,12.416,4.8613,11.558,0
0.00047979,0.030796,0,0.0041358,-0.0030857,0,-0.0030857,-7.1964e-05,0,0,0,0,45.211,-23.736,0,-23.736,12.844,0,0,0,13.397,4.8189,11.584,0
0.00014125,0.03078,0,0.0041358,-0.0030857,0,-0.0030857,-7.1964e-05,0,0,0,0,45.211,-23.736,0,-23.736,12.844,0,0,0,13.397,4.7759,11.609,0
-0.0002074,0.030783,0,0.0050327,-0.0033477,0,-0.0033477,-0.00031742,0,0,0,0,54.258,-25.752,0,-25.752,13.103,0,0,0,15.545,4.7324,11.633,0
-0.00056506,0.030809,0,0.0050327,-0.0033477,0,-0.0033477,-0.00031742,0,0,0,0,54.258,-25.752,0,-25.752,13.103,0,0,0,15.545,4.6884,11.656,0
-0.00093159,0.030859,0,0.0051997,-0.0032488,0,-0.0032488,-0.00055979,0,0,0,0,55.295,-24.991,0,-24.991,10.991,0,0,0,15.297,4.6439,11.678,0
-0.0013073,0.030937,0,0.006525,-0.0037313,0,-0.0037313,-0.00080345,0,0,0,0,69.055,-28.702,0,-28.702,12.682,0,0,0,18.862,4.599,11.699,0
-0.0016979,0.031044,0,0.0061033,-0.0033951,0,-0.0033951,-0.00086767,0,0,0,0,64.209,-26.116,0,-26.116,10.586,0,0,0,17.26,4.5538,11.72,0
-0.0020951,0.031188,0,0.0070173,-0.0037924,0,-0.0037924,-0.00095747,0,0,0,0,73.957,-29.173,0,-29.173,12.612,0,0,0,19.977,4.5081,11.739,0
-0.0025031,0.03137,0,0.0081477,-0.0039229,0,-0.0039229,-0.0013581,0,0,0,0,85.058,-30.176,0,-30.176,11.936,0,0,0,22.383,4.4621,11.758,0
-0.0029225,0.031595,0,0.0075031,-0.0035062,0,-0.0035062,-0.0013978,0,0,0,0,77.843,-26.97,0,-26.97,9.3749,0,0,0,20.127,4.4157,11.776,0
-0.0033532,0.031867,0,0.0091745,-0.0039233,0,-0.0039233,-0.0017735,0,0,0,0,94.972,-30.179,0,-30.179,10.757,0,0,0,24.399,4.3691,11.793,0
-0.0037861,0.032191,0,0.0098133,-0.0039938,0,-0.0039938,-0.0020115,0,0,0,0,101.21,-30.722,0,-30.722,10.247,0,0,0,25.72,4.3221,11.809,0
-0.0042343,0.032572,0,0.0098133,-0.0039938,0,-0.0039938,-0.0020115,0,0,0,0,101.21,-30.722,0,-30.722,10.247,0,0,0,25.72,4.2749,11.825,0
-0.0046956,0.033014,0,0.0094717,-0.0036967,0,-0.0036967,-0.0020697,0,0,0,0,97.261,-28.436,0,-28.436,8.4817,0,0,0,24.402,4.2274,11.839,0
-0.005169,0.033524,0,0.010967,-0.0041104,0,-0.0041104,-0.0024414,0,0,0,0,112.46,-31.618,0,-31.618,9.3246,0,0,0,28.105,4.1797,11.853,0
-0.0056511,0.0341,0,0.011875,-0.0040114,0,-0.0040114,-0.0027817,0,0,0,0,121.32,-30.857,0,-30.857,8.5795,0,0,0,29.977,4.1318,11.867,0
-0.0061369,0.034753,0,0.012516,-0.0039929,0,-0.0039929,-0.0030387,0,0,0,0,127.52,-30.715,0,-30.715,7.8701,0,0,0,31.245,4.0837,11.879,0
-0.0066387,0.03549,0,0.012516,-0.0039929,0,-0.0039929,-0.0030387,0,0,0,0,127.52,-30.715,0,-30.715,7.8701,0,0,0,31.245,4.0354,11.891,0
-0.0071464,0.036313,0,0.012931,-0.0039295,0,-0.0039295,-0.0031941,0,0,0,0,131.57,-30.227,0,-30.227,7.529,0,0,0,32.099,3.987,11.902,0
-0.0076611,0.037228,0,0.014207,-0.0038955,0,-0.0038955,-0.003838,0,0,0,0,143.47,-29.965,0,-29.965,4.662,0,0,0,34.185,3.9384,11.912,0
-0.0082055,0.038244,0,0.014207,-0.0038955,0,-0.0038955,-0.003838,0,0,0,0,143.47,-29.965,0,-29.965,4.662,0,0,0,34.185,3.8897,11.922,0
-0.0087342,0.039353,0,0.012368,-0.0030992,0,-0.0030992,-0.00326,0,0,0,0,125.16,-23.84,0,-23.84,4.9488,0,0,0,30.025,3.8408,11.931,0
-0.0092751,0.040572,0,0.014917,-0.0034279,0,-0.0034279,-0.0039963,0,0,0,0,150.75,-26.369,0,-26.369,5.262,0,0,0,36.003,3.7918,11.939,0
-0.0098237,0.041899,0,0.014917,-0.0034279,0,-0.0034279,-0.0039963,0,0,0,0,150.75,-26.369,0,-26.369,5.262,0,0,0,36.003,3.7428,11.947,0
-0.01038,0.043337,0,0.0155,-0.0032368,0,-0.0032368,-0.0042594,0,0,0,0,156.28,-24.898,0,-24.898,4.2909,0,0,0,37.056,3.6936,11.954,0
-0.010946,0.04489,0,0.0155,-0.0032368,0,-0.0032368,-0.0042594,0,0,0,0,156.28,-24.898,0,-24.898,4.2909,0,0,0,37.056,3.6444,11.961,0
-0.011518,0.046562,0,0.015906,-0.0029563,0,-0.0029563,-0.0044761,0,0,0,0,160.03,-22.741,0,-22.741,3.2485,0,0,0,37.68,3.595,11.967,0
-0.012099,0.048354,0,0.015985,-0.0027794,0,-0.0027794,-0.0045319,0,0,0,0,160.72,-21.38,0,-21.38,2.8958,0,0,0,37.757,3.5457,11.973,0
-0.012684,0.050267,0,0.015985,-0.0027794,0,-0.0027794,-0.0045319,0,0,0,0,160.72,-21.38,0,-21.38,2.8958,0,0,0,37.757,3.4962,11.978,0
-0.013276,0.052304,0,0.016105,-0.0025041,0,-0.0025041,-0.004624,0,0,0,0,161.73,-19.262,0,-19.262,2.2793,0,0,0,37.848,3.4467,11.982,0
-0.013873,0.054463,0,0.016105,-0.0025041,0,-0.0025041,-0.004624,0,0,0,0,161.73,-19.262,0,-19.262,2.2793,0,0,0,37.848,3.3972,11.986,0
-0.014475,0.056746,0,0.013785,-0.0020117,0,-0.0020117,-0.0039447,0,0,0,0,138.48,-15.474,0,-15.474,2.0969,0,0,0,32.44,3.3476,11.989,0
-0.015081,0.05915,0,0.013702,-0.0018933,0,-0.0018933,-0.0039616,0,0,0,0,137.51,-14.564,0,-14.564,1.6365,0,0,0,32.111,3.298,11.992,0
-0.015691,0.061673,0,0.01578,-0.0019588,0,-0.0019588,-0.0045851,0,0,0,0,158.3,-15.068,0,-15.068,1.6373,0,0,0,36.908,3.2484,11.995,0
-0.016307,0.064315,0,0.013478,-0.0016542,0,-0.0016542,-0.0039206,0,0,0,0,135.18,-12.725,0,-12.725,1.3484,0,0,0,31.507,3.1987,11.997,0
