"Displacement Vector:0","Displacement Vector:1","Displacement Vector:2","Strain:0","Strain:1","Strain:2","Strain:3","Strain:4","Strain:5","Strain:6","Strain:7","Strain:8","Stress:0","Stress:1","Stress:2","Stress:3","Stress:4","Stress:5","Stress:6","Stress:7","Stress:8",":0",":1",":2"
-3.5077e-05,0.0062637,0,-0.00076478,-2.3355e-07,0,-2.3355e-07,0.0022443,0,0,0,0,-0.50268,-0.00089828,0,-0.00089828,11.071,0,0,0,2.4388,20.3,8.85,0
-3.4822e-05,0.0063758,0,-0.00076318,5.1534e-08,0,5.1534e-08,0.0022444,0,0,0,0,-0.49371,0.00019821,0,0.00019821,11.074,0,0,0,2.4416,20.3,8.9,0
-3.4524e-05,0.0064879,0,-0.00076318,5.1534e-08,0,5.1534e-08,0.0022444,0,0,0,0,-0.49371,0.00019821,0,0.00019821,11.074,0,0,0,2.4416,20.3,8.95,0
-3.4112e-05,0.0066,0,-0.00075727,1.0383e-06,0,1.0383e-06,0.0022425,0,0,0,0,-0.4644,0.0039935,0,0.0039935,11.073,0,0,0,2.4482,20.3,9,0
-3.365e-05,0.006712,0,-0.00075194,2.2826e-06,0,2.2826e-06,0.0022411,0,0,0,0,-0.43733,0.0087793,0,0.0087793,11.075,0,0,0,2.4547,20.3,9.05,0
-3.3044e-05,0.0068239,0,-0.00075194,2.2826e-06,0,2.2826e-06,0.0022411,0,0,0,0,-0.43733,0.0087793,0,0.0087793,11.075,0,0,0,2.4547,20.3,9.1,0
-3.245e-05,0.0069357,0,-0.00074556,2.4316e-06,0,2.4316e-06,0.0022382,0,0,0,0,-0.40705,0.0093524,0,0.0093524,11.069,0,0,0,2.4605,20.3,9.15,0
-3.143e-05,0.0070472,0,-0.00072486,5.342e-06,0,5.342e-06,0.0022238,0,0,0,0,-0.31717,0.020546,0,0.020546,11.024,0,0,0,2.4708,20.3,9.2,0
-3.0674e-05,0.0071583,0,-0.00072486,5.342e-06,0,5.342e-06,0.0022238,0,0,0,0,-0.31717,0.020546,0,0.020546,11.024,0,0,0,2.4708,20.3,9.25,0
-2.9522e-05,0.0072689,0,-0.0007039,8.2326e-06,0,8.2326e-06,0.0022037,0,0,0,0,-0.23511,0.031664,0,0.031664,10.948,0,0,0,2.4722,20.3,9.3,0
-2.9003e-05,0.0073789,0,-0.0007039,8.2326e-06,0,8.2326e-06,0.0022037,0,0,0,0,-0.23511,0.031664,0,0.031664,10.948,0,0,0,2.4722,20.3,9.35,0
-2.868e-05,0.0074883,0,-0.00071049,8.0655e-06,0,8.0655e-06,0.0021649,0,0,0,0,-0.33532,0.031021,0,0.031021,10.724,0,0,0,2.3974,20.3,9.4,0
-2.9368e-05,0.0075964,0,-0.00071049,8.0655e-06,0,8.0655e-06,0.0021649,0,0,0,0,-0.33532,0.031021,0,0.031021,10.724,0,0,0,2.3974,20.3,9.45,0
-3.1286e-05,0.0077043,0,-0.0008116,-6.3864e-06,0,-6.3864e-06,0.0021553,0,0,0,0,-0.90673,-0.024563,0,-0.024563,10.504,0,0,0,2.2148,20.3,9.5,0
-3.4968e-05,0.007812,0,-0.0008116,-6.3864e-06,0,-6.3864e-06,0.0021553,0,0,0,0,-0.90673,-0.024563,0,-0.024563,10.504,0,0,0,2.2148,20.3,9.55,0
-4.4732e-05,0.0079216,0,-0.0011622,-5.0677e-05,0,-5.0677e-05,0.0022334,0,0,0,0,-2.704,-0.19491,0,-0.19491,10.356,0,0,0,1.7658,20.3,9.6,0
-5.4485e-05,0.0080331,0,-0.0011622,-5.0677e-05,0,-5.0677e-05,0.0022334,0,0,0,0,-2.704,-0.19491,0,-0.19491,10.356,0,0,0,1.7658,20.3,9.65,0
-6.9449e-05,0.0081496,0,-0.0018358,-0.00017691,0,-0.00017691,0.0025415,0,0,0,0,-5.8974,-0.68044,0,-0.68044,10.938,0,0,0,1.1633,20.3,9.7,0
-8.9203e-05,0.0082765,0,-0.0018358,-0.00017691,0,-0.00017691,0.0025415,0,0,0,0,-5.8974,-0.68044,0,-0.68044,10.938,0,0,0,1.1633,20.3,9.75,0
-0.00013085,0.0084225,0,-0.00248,-0.00039928,0,-0.00039928,0.0029248,0,0,0,0,-8.8055,-1.5357,0,-1.5357,11.982,0,0,0,0.73312,20.3,9.8,0
-0.00015483,0.0085937,0,-0.0038252,-0.00060593,0,-0.00060593,0.003906,0,0,0,0,-14.579,-2.3305,0,-2.3305,15.156,0,0,0,0.13315,20.3,9.85,0
-0.00019923,0.0087886,0,-0.0038252,-0.00060593,0,-0.00060593,0.003906,0,0,0,0,-14.579,-2.3305,0,-2.3305,15.156,0,0,0,0.13315,20.3,9.9,0
-0.00020243,0.0090216,0,-0.0042715,-0.0004549,0,-0.0004549,0.0046713,0,0,0,0,-15.77,-1.7496,0,-1.7496,18.626,0,0,0,0.65901,20.3,9.95,0
-0.00020782,0.009285,0,-0.0039268,-0.00067464,0,-0.00067464,0.0063875,0,0,0,0,-11.047,-2.5948,0,-2.5948,28.623,0,0,0,4.0561,20.3,10,0
-0.00015726,0.0096032,0,-0.0039268,-0.00067464,0,-0.00067464,0.0063875,0,0,0,0,-11.047,-2.5948,0,-2.5948,28.623,0,0,0,4.0561,20.3,10.05,0
-4.1874e-05,0.0099733,0,0.0014671,0.00050052,0,0.00050052,0.007528,0,0,0,0,20.47,1.9251,0,1.9251,43.781,0,0,0,14.827,20.3,10.1,0
0.00020711,0.010348,0,0.0014671,0.00050052,0,0.00050052,0.007528,0,0,0,0,20.47,1.9251,0,1.9251,43.781,0,0,0,14.827,20.3,10.15,0
0.00062371,0.010645,0,0.0081605,0.0012787,0,0.0012787,0.0059846,0,0,0,0,54.703,4.9182,0,4.9182,46.334,0,0,0,23.316,20.3,10.2,0
0.0011272,0.010931,0,0.031001,0.003845,0,0.003845,0.0022796,0,0,0,0,174.09,14.788,0,14.788,63.625,0,0,0,54.857,20.3,10.25,0
0.0019026,0.011043,0,0.031001,0.003845,0,0.003845,0.0022796,0,0,0,0,174.09,14.788,0,14.788,63.625,0,0,0,54.857,20.3,10.3,0
0.0028371,0.010838,0,0.067599,0.0092567,0,0.0092567,-0.010412,0,0,0,0,354.26,35.603,0,35.603,54.216,0,0,0,94.263,20.3,10.35,0
-0.00059325,0.008419,0,-0.00033535,-0.001169,0,-0.001169,-1.5838e-05,0,0,0,0,-3.7374,-8.9919,0,-8.9919,-1.2796,0,0,0,-1.1578,20.5,10,0
-0.00034947,0.0084223,0,-0.00033535,-0.001169,0,-0.001169,-1.5838e-05,0,0,0,0,-3.7374,-8.9919,0,-8.9919,-1.2796,0,0,0,-1.1578,20.5,9.8,0
-0.00019139,0.0079771,0,-0.00087817,-0.00021975,0,-0.00021975,0.0022285,0,0,0,0,-2.3036,-1.6904,0,-1.6904,21.594,0,0,0,4.4515,20.5,9.6,0
-0.00016895,0.0075011,0,-0.00072578,1.8351e-05,0,1.8351e-05,0.0022791,0,0,0,0,-0.46216,0.14116,0,0.14116,22.652,0,0,0,5.1208,20.5,9.4,0
-0.00017386,0.0070458,0,-0.00072578,1.8351e-05,0,1.8351e-05,0.0022791,0,0,0,0,-0.46216,0.14116,0,0.14116,22.652,0,0,0,5.1208,20.5,9.2,0
-0.00017774,0.0065979,0,-0.00071489,3.6566e-06,0,3.6566e-06,0.0022416,0,0,0,0,-0.4661,0.028127,0,0.028127,22.276,0,0,0,5.0331,20.5,9,0
-0.00017908,0.0061506,0,-0.00071782,-2.7092e-07,0,-2.7092e-07,0.0022411,0,0,0,0,-0.50003,-0.002084,0,-0.002084,22.261,0,0,0,5.0217,20.5,8.8,0
-0.00017965,0.0057029,0,-0.00071805,-1.7378e-08,0,-1.7378e-08,0.0022418,0,0,0,0,-0.49994,-0.00013367,0,-0.00013367,22.268,0,0,0,5.0235,20.5,8.6,0
-0.00018002,0.005255,0,-0.00071805,-1.7378e-08,0,-1.7378e-08,0.0022418,0,0,0,0,-0.49994,-0.00013367,0,-0.00013367,22.268,0,0,0,5.0235,20.5,8.4,0
-0.00018022,0.0048071,0,-0.00071809,3.4773e-08,0,3.4773e-08,0.0022421,0,0,0,0,-0.49957,0.00026748,0,0.00026748,22.271,0,0,0,5.0242,20.5,8.2,0
-0.00018024,0.0043592,0,-0.00071812,2.2643e-08,0,2.2643e-08,0.0022422,0,0,0,0,-0.49965,0.00017418,0,0.00017418,22.272,0,0,0,5.0244,20.5,8,0
-0.00018009,0.0039113,0,-0.00071812,2.2643e-08,0,2.2643e-08,0.0022422,0,0,0,0,-0.49965,0.00017418,0,0.00017418,22.272,0,0,0,5.0244,20.5,7.8,0
-0.00017978,0.0034633,0,-0.00071816,1.4417e-08,0,1.4417e-08,0.0022423,0,0,0,0,-0.49973,0.0001109,0,0.0001109,22.273,0,0,0,5.0246,20.5,7.6,0
-0.00017933,0.0030153,0,-0.00071823,1.0396e-09,0,1.0396e-09,0.0022425,0,0,0,0,-0.49986,7.997e-06,0,7.997e-06,22.275,0,0,0,5.025,20.5,7.4,0
-0.00017876,0.0025673,0,-0.00071827,-5.3057e-09,0,-5.3057e-09,0.0022426,0,0,0,0,-0.49992,-4.0813e-05,0,-4.0813e-05,22.276,0,0,0,5.0252,20.5,7.2,0
-0.00017809,0.0021193,0,-0.0007183,-1.1423e-08,0,-1.1423e-08,0.0022427,0,0,0,0,-0.49999,-8.7871e-05,0,-8.7871e-05,22.277,0,0,0,5.0254,20.5,7,0
-0.00017731,0.0016713,0,-0.0007183,-1.1423e-08,0,-1.1423e-08,0.0022427,0,0,0,0,-0.49999,-8.7871e-05,0,-8.7871e-05,22.277,0,0,0,5.0254,20.5,6.8,0
-0.00017646,0.0012232,0,-0.00071836,-2.3081e-08,0,-2.3081e-08,0.0022428,0,0,0,0,-0.50011,-0.00017755,0,-0.00017755,22.278,0,0,0,5.0258,20.5,6.6,0
-0.00017555,0.00077518,0,-0.00071839,-2.8647e-08,0,-2.8647e-08,0.0022429,0,0,0,0,-0.50016,-0.00022036,0,-0.00022036,22.279,0,0,0,5.0259,20.5,6.4,0
-0.00017458,0.0003271,0,-0.00071839,-2.8647e-08,0,-2.8647e-08,0.0022429,0,0,0,0,-0.50016,-0.00022036,0,-0.00022036,22.279,0,0,0,5.0259,20.5,6.2,0
-0.00017358,-0.000121,0,-0.00071842,-3.4069e-08,0,-3.4069e-08,0.002243,0,0,0,0,-0.50022,-0.00026207,0,-0.00026207,22.28,0,0,0,5.0261,20.5,6,0
-0.00017255,-0.00056912,0,-0.00071849,-4.4552e-08,0,-4.4552e-08,0.0022432,0,0,0,0,-0.50034,-0.00034271,0,-0.00034271,22.282,0,0,0,5.0265,20.5,5.8,0
-0.00017151,-0.0010173,0,-0.00071849,-4.4552e-08,0,-4.4552e-08,0.0022432,0,0,0,0,-0.50034,-0.00034271,0,-0.00034271,22.282,0,0,0,5.0265,20.5,5.6,0
-0.00017048,-0.0014654,0,-0.00071852,-4.9649e-08,0,-4.9649e-08,0.0022433,0,0,0,0,-0.50039,-0.00038192,0,-0.00038192,22.283,0,0,0,5.0267,20.5,5.4,0
-0.00016946,-0.0019136,0,-0.00071855,-5.4674e-08,0,-5.4674e-08,0.0022434,0,0,0,0,-0.50045,-0.00042057,0,-0.00042057,22.283,0,0,0,5.0268,20.5,5.2,0
-0.00016847,-0.0023618,0,-0.00071861,-6.4579e-08,0,-6.4579e-08,0.0022435,0,0,0,0,-0.50057,-0.00049676,0,-0.00049676,22.285,0,0,0,5.0272,20.5,5,0
-0.00016752,-0.00281,0,-0.00071861,-6.4579e-08,0,-6.4579e-08,0.0022435,0,0,0,0,-0.50057,-0.00049676,0,-0.00049676,22.285,0,0,0,5.0272,20.5,4.8,0
-0.00016663,-0.0032582,0,-0.00071864,-6.9494e-08,0,-6.9494e-08,0.0022436,0,0,0,0,-0.50063,-0.00053457,0,-0.00053457,22.286,0,0,0,5.0274,20.5,4.6,0
-0.00016581,-0.0037064,0,-0.0007187,-7.931e-08,0,-7.931e-08,0.0022438,0,0,0,0,-0.50075,-0.00061008,0,-0.00061008,22.288,0,0,0,5.0278,20.5,4.4,0
-0.00016508,-0.0041547,0,-0.00071874,-8.4264e-08,0,-8.4264e-08,0.0022439,0,0,0,0,-0.50081,-0.00064818,0,-0.00064818,22.289,0,0,0,5.0279,20.5,4.2,0
-0.00016444,-0.004603,0,-0.00071874,-8.4264e-08,0,-8.4264e-08,0.0022439,0,0,0,0,-0.50081,-0.00064818,0,-0.00064818,22.289,0,0,0,5.0279,20.5,4,0
-0.00016392,-0.0050512,0,-0.00071877,-8.9517e-08,0,-8.9517e-08,0.002244,0,0,0,0,-0.50087,-0.00068859,0,-0.00068859,22.289,0,0,0,5.0281,20.5,3.8,0
-0.00016353,-0.0054996,0,-0.00071884,-1.069e-07,0,-1.069e-07,0.0022442,0,0,0,0,-0.50098,-0.0008223,0,-0.0008223,22.292,0,0,0,5.0286,20.5,3.6,0
-0.00016329,-0.0059479,0,-0.00071886,-1.1888e-07,0,-1.1888e-07,0.0022442,0,0,0,0,-0.50099,-0.00091445,0,-0.00091445,22.292,0,0,0,5.0287,20.5,3.4,0
-0.00016321,-0.0063962,0,-0.00071862,5.7573e-08,0,5.7573e-08,0.0022439,0,0,0,0,-0.49943,0.00044287,0,0.00044287,22.289,0,0,0,5.0284,20.5,3.2,0
-0.0001633,-0.0068446,0,-0.00071862,5.8895e-08,0,5.8895e-08,0.002244,0,0,0,0,-0.49908,0.00045304,0,0.00045304,22.29,0,0,0,5.0287,20.5,3,0
-0.00016359,-0.007293,0,-0.00071863,6.7064e-08,0,6.7064e-08,0.0022441,0,0,0,0,-0.49903,0.00051588,0,0.00051588,22.291,0,0,0,5.0289,20.5,2.8,0
-0.0001641,-0.0077414,0,-0.00071865,7.6306e-08,0,7.6306e-08,0.0022442,0,0,0,0,-0.49892,0.00058697,0,0.00058697,22.292,0,0,0,5.0291,20.5,2.6,0
-0.00016484,-0.0081899,0,-0.00071866,8.3885e-08,0,8.3885e-08,0.0022442,0,0,0,0,-0.4988,0.00064527,0,0.00064527,22.293,0,0,0,5.0294,20.5,2.4,0
-0.00016583,-0.0086384,0,-0.00071867,1.2543e-07,0,1.2543e-07,0.0022443,0,0,0,0,-0.49851,0.00096485,0,0.00096485,22.294,0,0,0,5.0297,20.5,2.2,0
-0.00016711,-0.0090869,0,-0.00071877,-2.7277e-07,0,-2.7277e-07,0.0022444,0,0,0,0,-0.49936,-0.0020983,0,-0.0020983,22.295,0,0,0,5.0297,20.5,2,0
-0.00016872,-0.0095354,0,-0.00071918,4.4735e-07,0,4.4735e-07,0.0022446,0,0,0,0,-0.5032,0.0034412,0,0.0034412,22.295,0,0,0,5.0289,20.5,1.8,0
-0.00017068,-0.0099838,0,-0.00071918,4.4735e-07,0,4.4735e-07,0.0022446,0,0,0,0,-0.5032,0.0034412,0,0.0034412,22.295,0,0,0,5.0289,20.5,1.6,0
-0.00017246,-0.010432,0,-0.0007141,-6.0342e-06,0,-6.0342e-06,0.002246,0,0,0,0,-0.44294,-0.046417,0,-0.046417,22.327,0,0,0,5.0502,20.5,1.4,0
-0.00017196,-0.010881,0,-0.00072442,-4.2188e-05,0,-4.2188e-05,0.0022865,0,0,0,0,-0.42288,-0.32452,0,-0.32452,22.738,0,0,0,5.1496,20.5,1.2,0
-0.00017114,-0.011337,0,-0.00072442,-4.2188e-05,0,-4.2188e-05,0.0022865,0,0,0,0,-0.42288,-0.32452,0,-0.32452,22.738,0,0,0,5.1496,20.5,1,0
-0.00019068,-0.011814,0,-0.0007164,-0.00010631,0,-0.00010631,0.0022282,0,0,0,0,-0.52684,-0.81776,0,-0.81776,22.124,0,0,0,4.9839,20.5,0.8,0
-0.00036209,-0.012297,0,-0.00060658,0.00061902,0,0.00061902,0.0019288,0,0,0,0,-0.30694,4.7617,0,4.7617,19.196,0,0,0,4.3591,20.5,0.6,0
-0.00075919,-0.012354,0,-0.0017133,0.0015621,0,0.0015621,0.0013898,0,0,0,0,-14.246,12.016,0,12.016,9.6246,0,0,0,-1.0664,20.5,0.4,0
0.50003,-0.00033798,0,0.0001405,0.00051364,0,0.00051364,-0.001124,0,0,0,0,-2.1617,3.9511,0,3.9511,-11.889,0,0,0,-3.2424,40.5,10,0
0.50002,-0.00011296,0,6.5474e-05,0.00018355,0,0.00018355,-0.00038992,0,0,0,0,-0.56595,1.4119,0,1.4119,-4.069,0,0,0,-1.0696,40.5,9.8,0
0.50001,-4.3795e-05,0,-1.757e-05,4.936e-05,0,4.936e-05,-0.00013307,0,0,0,0,-0.63175,0.37969,0,0.37969,-1.5202,0,0,0,-0.4966,40.5,9.6,0
0.50001,-1.7179e-05,0,-3.4224e-05,2.0123e-05,0,2.0123e-05,-5.3001e-05,0,0,0,0,-0.55081,0.15479,0,0.15479,-0.69525,0,0,0,-0.28755,40.5,9.4,0
0.50001,-6.5784e-06,0,-3.9395e-05,7.7307e-06,0,7.7307e-06,-2.3046e-05,0,0,0,0,-0.50889,0.059467,0,0.059467,-0.38313,0,0,0,-0.20585,40.5,9.2,0
0.50001,-2.5228e-06,0,-4.1691e-05,7.9668e-06,0,7.9668e-06,-2.0278e-05,0,0,0,0,-0.525,0.061283,0,0.061283,-0.36027,0,0,0,-0.20429,40.5,9,0
0.50001,-9.7133e-07,0,-4.454e-05,1.1233e-06,0,1.1233e-06,-3.4409e-06,0,0,0,0,-0.50079,0.0086407,0,0.0086407,-0.18465,0,0,0,-0.15818,40.5,8.8,0
0.50001,-3.7371e-07,0,-4.5136e-05,4.3314e-07,0,4.3314e-07,-1.3214e-06,0,0,0,0,-0.50036,0.0033318,0,0.0033318,-0.16332,0,0,0,-0.15316,40.5,8.6,0
0.50001,-1.437e-07,0,-4.5417e-05,1.7195e-07,0,1.7195e-07,-4.4217e-07,0,0,0,0,-0.50054,0.0013227,0,0.0013227,-0.15458,0,0,0,-0.15118,40.5,8.4,0
0.50001,-5.5267e-08,0,-4.5469e-05,6.6102e-08,0,6.6102e-08,-1.7005e-07,0,0,0,0,-0.50022,0.00050847,0,0.00050847,-0.15177,0,0,0,-0.15046,40.5,8.2,0
0.50001,-2.1257e-08,0,-4.5469e-05,6.6102e-08,0,6.6102e-08,-1.7005e-07,0,0,0,0,-0.50022,0.00050847,0,0.00050847,-0.15177,0,0,0,-0.15046,40.5,8,0
0.50001,-8.1757e-09,0,-4.5497e-05,9.779e-09,0,9.779e-09,-2.5156e-08,0,0,0,0,-0.50005,7.5223e-05,0,7.5223e-05,-0.15027,0,0,0,-0.15007,40.5,7.8,0
0.50001,-3.1444e-09,0,-4.5499e-05,3.6477e-09,0,3.6477e-09,-1.1124e-08,0,0,0,0,-0.50003,2.8059e-05,0,2.8059e-05,-0.15012,0,0,0,-0.15003,40.5,7.6,0
0.50001,-1.2093e-09,0,-4.5501e-05,1.4464e-09,0,1.4464e-09,-3.7215e-09,0,0,0,0,-0.50003,1.1126e-05,0,1.1126e-05,-0.15005,0,0,0,-0.15002,40.5,7.4,0
0.50001,-4.6504e-10,0,-4.5502e-05,5.5617e-10,0,5.5617e-10,-1.432e-09,0,0,0,0,-0.50002,4.2782e-06,0,4.2782e-06,-0.15002,0,0,0,-0.15001,40.5,7.2,0
0.50001,-1.7864e-10,0,-4.5502e-05,2.0758e-10,0,2.0758e-10,-6.3401e-10,0,0,0,0,-0.50002,1.5968e-06,0,1.5968e-06,-0.15001,0,0,0,-0.15001,40.5,7,0
0.50001,-6.8451e-11,0,-4.5502e-05,9.5879e-11,0,9.5879e-11,-1.9927e-10,0,0,0,0,-0.50002,7.3753e-07,0,7.3753e-07,-0.15001,0,0,0,-0.15001,40.5,6.8,0
0.50001,-2.8597e-11,0,-4.5502e-05,4.0247e-11,0,4.0247e-11,-9.5746e-11,0,0,0,0,-0.50002,3.0959e-07,0,3.0959e-07,-0.15001,0,0,0,-0.15001,40.5,6.6,0
0.50001,-9.4477e-12,0,-4.5502e-05,4.0247e-11,0,4.0247e-11,-9.5746e-11,0,0,0,0,-0.50002,3.0959e-07,0,3.0959e-07,-0.15001,0,0,0,-0.15001,40.5,6.4,0
0.50001,-3.5064e-12,0,-4.5502e-05,4.4294e-12,0,4.4294e-12,-1.2794e-11,0,0,0,0,-0.50002,3.4072e-08,0,3.4072e-08,-0.15001,0,0,0,-0.15001,40.5,6.2,0
0.50001,-1.3684e-12,0,-4.5502e-05,4.222e-12,0,4.222e-12,-1.069e-11,0,0,0,0,-0.50002,3.2477e-08,0,3.2477e-08,-0.15001,0,0,0,-0.15001,40.5,6,0
0.50001,-5.2579e-13,0,-4.5502e-05,6.2818e-13,0,6.2818e-13,-1.6383e-12,0,0,0,0,-0.50002,4.8322e-09,0,4.8322e-09,-0.15001,0,0,0,-0.15001,40.5,5.8,0
0.50001,-1.9813e-13,0,-4.5502e-05,2.3191e-13,0,2.3191e-13,-7.2916e-13,0,0,0,0,-0.50002,1.7839e-09,0,1.7839e-09,-0.15001,0,0,0,-0.15001,40.5,5.6,0
0.50001,-6.7176e-14,0,-4.5502e-05,5.9779e-14,0,5.9779e-14,-3.2443e-13,0,0,0,0,-0.50002,4.5984e-10,0,4.5984e-10,-0.15001,0,0,0,-0.15001,40.5,5.4,0
0.50001,-2.2904e-15,0,-4.5502e-05,-4.7605e-14,0,-4.7605e-14,-3.1262e-13,0,0,0,0,-0.50002,-3.6619e-10,0,-3.6619e-10,-0.15001,0,0,0,-0.15001,40.5,5.2,0
0.50001,6.0233e-14,0,-4.5502e-05,-4.7605e-14,0,-4.7605e-14,-3.1262e-13,0,0,0,0,-0.50002,-3.6619e-10,0,-3.6619e-10,-0.15001,0,0,0,-0.15001,40.5,5,0
0.50001,1.7934e-13,0,-4.5502e-05,-2.2702e-13,0,-2.2702e-13,-6.861e-13,0,0,0,0,-0.50002,-1.7463e-09,0,-1.7463e-09,-0.15001,0,0,0,-0.15001,40.5,4.8,0
0.50001,4.9344e-13,0,-4.5502e-05,-2.106e-12,0,-2.106e-12,-5.0224e-12,0,0,0,0,-0.50002,-1.62e-08,0,-1.62e-08,-0.15001,0,0,0,-0.15001,40.5,4.6,0
0.50001,1.4979e-12,0,-4.5502e-05,-2.106e-12,0,-2.106e-12,-5.0224e-12,0,0,0,0,-0.50002,-1.62e-08,0,-1.62e-08,-0.15001,0,0,0,-0.15001,40.5,4.4,0
0.50001,3.5853e-12,0,-4.5502e-05,-1.1291e-11,0,-1.1291e-11,-2.8857e-11,0,0,0,0,-0.50002,-8.6856e-08,0,-8.6856e-08,-0.15001,0,0,0,-0.15001,40.5,4.2,0
0.50001,9.3567e-12,0,-4.5502e-05,-1.1291e-11,0,-1.1291e-11,-2.8857e-11,0,0,0,0,-0.50002,-8.6856e-08,0,-8.6856e-08,-0.15001,0,0,0,-0.15001,40.5,4,0
0.50001,2.4433e-11,0,-4.5502e-05,-2.8257e-11,0,-2.8257e-11,-8.5736e-11,0,0,0,0,-0.50002,-2.1736e-07,0,-2.1736e-07,-0.15001,0,0,0,-0.15001,40.5,3.8,0
0.50001,6.3443e-11,0,-4.5502e-05,-7.3774e-11,0,-7.3774e-11,-1.9505e-10,0,0,0,0,-0.50002,-5.6749e-07,0,-5.6749e-07,-0.15001,0,0,0,-0.15001,40.5,3.6,0
0.50001,1.6251e-10,0,-4.5502e-05,-6.3653e-10,0,-6.3653e-10,-1.3755e-09,0,0,0,0,-0.50003,-4.8964e-06,0,-4.8964e-06,-0.15002,0,0,0,-0.15001,40.5,3.4,0
0.50001,4.3761e-10,0,-4.5501e-05,-1.87e-09,0,-1.87e-09,-4.4368e-09,0,0,0,0,-0.50003,-1.4385e-05,0,-1.4385e-05,-0.15005,0,0,0,-0.15002,40.5,3.2,0
0.50001,1.325e-09,0,-4.5501e-05,-1.87e-09,0,-1.87e-09,-4.4368e-09,0,0,0,0,-0.50003,-1.4385e-05,0,-1.4385e-05,-0.15005,0,0,0,-0.15002,40.5,3,0
0.50001,3.1813e-09,0,-4.5499e-05,-3.8331e-09,0,-3.8331e-09,-1.15e-08,0,0,0,0,-0.50003,-2.9485e-05,0,-2.9485e-05,-0.15012,0,0,0,-0.15003,40.5,2.8,0
0.50001,8.2891e-09,0,-4.5497e-05,-9.682e-09,0,-9.682e-09,-2.5539e-08,0,0,0,0,-0.50005,-7.4477e-05,0,-7.4477e-05,-0.15027,0,0,0,-0.15007,40.5,2.6,0
0.50001,2.1258e-08,0,-4.5476e-05,-2.6851e-08,0,-2.6851e-08,-7.7592e-08,0,0,0,0,-0.49999,-0.00020655,0,-0.00020655,-0.15077,0,0,0,-0.15018,40.5,2.4,0
0.50001,5.7283e-08,0,-4.536e-05,-2.4409e-07,0,-2.4409e-07,-5.8056e-07,0,0,0,0,-0.50037,-0.0018776,0,-0.0018776,-0.15592,0,0,0,-0.15145,40.5,2.2,0
0.50001,1.7339e-07,0,-4.536e-05,-2.4409e-07,0,-2.4409e-07,-5.8056e-07,0,0,0,0,-0.50037,-0.0018776,0,-0.0018776,-0.15592,0,0,0,-0.15145,40.5,2,0
0.50001,4.1512e-07,0,-4.5081e-05,-5.0132e-07,0,-5.0132e-07,-1.5128e-06,0,0,0,0,-0.50039,-0.0038563,0,-0.0038563,-0.16524,0,0,0,-0.15361,40.5,1.8,0
0.50001,1.0829e-06,0,-4.485e-05,-1.2988e-06,0,-1.2988e-06,-3.339e-06,0,0,0,0,-0.50387,-0.0099908,0,-0.0099908,-0.18455,0,0,0,-0.15887,40.5,1.6,0
0.50001,2.8174e-06,0,-4.1182e-05,-8.8631e-06,0,-8.8631e-06,-2.2652e-05,0,0,0,0,-0.52723,-0.068178,0,-0.068178,-0.38469,0,0,0,-0.21044,40.5,1.4,0
0.50001,7.3478e-06,0,-3.8646e-05,-8.5756e-06,0,-8.5756e-06,-2.5764e-05,0,0,0,0,-0.50961,-0.065966,0,-0.065966,-0.41052,0,0,0,-0.21234,40.5,1.2,0
0.50001,1.9141e-05,0,-2.6656e-05,-2.1211e-05,0,-2.1211e-05,-6.7695e-05,0,0,0,0,-0.5161,-0.16316,0,-0.16316,-0.83178,0,0,0,-0.31105,40.5,1,0
0.50001,4.8961e-05,0,-1.7602e-05,-0.0001864,0,-0.0001864,-0.0004011,0,0,0,0,-1.5157,-1.4338,0,-1.4338,-4.4657,0,0,0,-1.3803,40.5,0.8,0
0.50002,0.00012921,0,-1.7602e-05,-0.0001864,0,-0.0001864,-0.0004011,0,0,0,0,-1.5157,-1.4338,0,-1.4338,-4.4657,0,0,0,-1.3803,40.5,0.6,0
0.50002,0.0003964,0,0.00018046,-0.00062221,0,-0.00062221,-0.0013343,0,0,0,0,-2.4158,-4.7863,0,-4.7863,-14.068,0,0,0,-3.804,40.5,0.4,0
0.5,0,0,0.0003703,0.0013502,0,0.0013502,3.6433e-06,0,0,0,0,4.0813,10.386,0,10.386,1.2608,0,0,0,1.2328,40.7,10.2,0
0.5,0,0,-0.00040034,0.00065206,0,0.00065206,8.5103e-07,0,0,0,0,-4.3966,5.0158,0,5.0158,-1.3105,0,0,0,-1.317,40.7,10,0
0.5,0,0,-0.00024821,0.00053325,0,0.00053325,-0.00038952,0,0,0,0,-4.0118,4.1019,0,4.1019,-5.0988,0,0,0,-2.1024,40.7,9.8,0
0.5,0,0,-5.4594e-05,9.796e-05,0,9.796e-05,1.9195e-08,0,0,0,0,-0.59988,0.75354,0,0.75354,-0.17977,0,0,0,-0.17992,40.7,9.6,0
0.5,0,0,-5.1538e-05,3.7577e-05,0,3.7577e-05,2.8244e-09,0,0,0,0,-0.56635,0.28906,0,0.28906,-0.16988,0,0,0,-0.1699,40.7,9.4,0
0.5,0,0,-4.9748e-05,2.695e-05,0,2.695e-05,-2.3045e-05,0,0,0,0,-0.62265,0.20731,0,0.20731,-0.41724,0,0,0,-0.23998,40.7,9.2,0
